,method,num_clusters,sse,silhouette,calinski-harabasz,davies-bouldin,eps,min_sample,linkage,threshold,branching_factor
405,birch,15,,0.07255561681273942,772.2549932497144,1.5320908334459735,,,,0.48,51.0
406,birch,16,,0.07247844934684064,739.9672218353184,1.5128318882370926,,,,0.48,51.0
407,birch,17,,0.07311272581882047,711.7270036827362,1.4668132779893428,,,,0.48,51.0
408,birch,18,,0.07331200811411592,686.8426535378695,1.5041272953301892,,,,0.48,51.0
409,birch,19,,0.07475417337732371,663.7357040412807,1.5156179461398402,,,,0.48,51.0
410,birch,20,,0.07524898302098931,642.3080645664096,1.4966237945308951,,,,0.48,51.0
411,birch,21,,0.07809571059038078,623.054127937389,1.4948766821547852,,,,0.48,51.0
412,birch,22,,0.06946844510578824,607.0964835797654,1.587944741155244,,,,0.48,51.0
413,birch,23,,0.07292592615759964,592.0478935616195,1.6339206766735104,,,,0.48,51.0
414,birch,24,,0.07426471977994681,577.519231001079,1.5855594648404538,,,,0.48,51.0
415,birch,25,,0.07529183828125074,564.4302875019524,1.590012193694665,,,,0.48,51.0
416,birch,26,,0.0689342445525409,552.0358264065343,1.6192762164000125,,,,0.48,51.0
417,birch,27,,0.0691489661383765,539.7418569071174,1.6187346592156457,,,,0.48,51.0
418,birch,28,,0.07062552578728419,527.8966408169042,1.588583618336399,,,,0.48,51.0
419,birch,29,,0.0680471976105001,517.1204301180253,1.6404218788064542,,,,0.48,51.0
420,birch,30,,0.06748983132966485,506.1359680484543,1.630039444115941,,,,0.48,51.0
421,birch,31,,0.06945297400747244,496.1042343297724,1.654582640373148,,,,0.48,51.0
422,birch,32,,0.06913505712842384,486.66796001987393,1.6389812560655168,,,,0.48,51.0
423,birch,33,,0.06576302804450523,479.0594172945221,1.6533717504442353,,,,0.48,51.0
424,birch,34,,0.06595165195891804,470.981755413379,1.629426032630836,,,,0.48,51.0
425,birch,10,,0.1002396433742705,970.1359496721731,1.3420232101368128,,,,0.48,52.0
426,birch,11,,0.10211824034528925,918.8030722689122,1.3919456950970432,,,,0.48,52.0
427,birch,12,,0.10378223767198894,871.6157779168602,1.3246816286065215,,,,0.48,52.0
428,birch,13,,0.10444595389178757,832.3808063803355,1.3110240459692453,,,,0.48,52.0
429,birch,14,,0.08646407472991512,796.5107040402914,1.4286936285453518,,,,0.48,52.0
430,birch,15,,0.08760282352171037,762.329561188544,1.5060210238473313,,,,0.48,52.0
431,birch,16,,0.08741246798573957,730.3453415269494,1.4889293925697769,,,,0.48,52.0
432,birch,17,,0.08802470212694492,702.364121293094,1.4489812288694046,,,,0.48,52.0
433,birch,18,,0.09125301109653089,678.0688764597546,1.4307690342844264,,,,0.48,52.0
434,birch,19,,0.0906212471640005,656.6540180261268,1.4422041419720728,,,,0.48,52.0
435,birch,20,,0.09083244984288467,636.830247267551,1.4630344213576891,,,,0.48,52.0
436,birch,21,,0.060935679232301906,622.5826096110951,1.5340236632684325,,,,0.48,52.0
437,birch,22,,0.061291999140449825,605.4518221677391,1.573150755783174,,,,0.48,52.0
438,birch,23,,0.06310781689455124,589.3064646622147,1.5660939231340212,,,,0.48,52.0
439,birch,24,,0.06537403215448657,574.6599778961379,1.5615686346667907,,,,0.48,52.0
440,birch,25,,0.06324392383488425,563.3537505327704,1.5906399457144573,,,,0.48,52.0
441,birch,26,,0.06298482600072085,551.5833137761499,1.5602274500015865,,,,0.48,52.0
442,birch,27,,0.0651589608205738,541.1043114469672,1.5900260359099474,,,,0.48,52.0
443,birch,28,,0.06647112543594648,529.8860829196113,1.60810162788607,,,,0.48,52.0
444,birch,29,,0.06796890568128554,518.9923284267101,1.5763430728979817,,,,0.48,52.0
445,birch,30,,0.0692951621170987,508.8528451965866,1.5519893716715927,,,,0.48,52.0
446,birch,31,,0.07067188255462062,499.3120787486385,1.5353280607509514,,,,0.48,52.0
447,birch,32,,0.07320076218599816,490.1212770611095,1.5668754671952327,,,,0.48,52.0
448,birch,33,,0.0729306076644741,481.37926508124855,1.5555410038414959,,,,0.48,52.0
449,birch,34,,0.07313103182093898,473.2809884896853,1.5344726609281774,,,,0.48,52.0
450,birch,10,,0.09376040854095603,956.9322018507235,1.5483276794786627,,,,0.48,53.0
451,birch,11,,0.09598443945432926,912.8120784003203,1.4554860234082398,,,,0.48,53.0
452,birch,12,,0.08797564380073544,870.4037564697887,1.4807812091166745,,,,0.48,53.0
453,birch,13,,0.08983144657080398,831.5716862201594,1.4499877142481372,,,,0.48,53.0
454,birch,14,,0.0719080099546905,795.2174279023272,1.5603524897679997,,,,0.48,53.0
455,birch,15,,0.07298275338375758,762.3755063614594,1.528997202524345,,,,0.48,53.0
456,birch,16,,0.07169731538904188,734.8594703687442,1.5809687317447,,,,0.48,53.0
457,birch,17,,0.07167440190105855,707.445741114932,1.55972553076357,,,,0.48,53.0
458,birch,18,,0.07231417718930137,683.2780905932292,1.5136583076114463,,,,0.48,53.0
459,birch,19,,0.07457161768216133,661.3267290947836,1.5578859495389914,,,,0.48,53.0
460,birch,20,,0.07596953038288594,640.026845902189,1.5463932309023096,,,,0.48,53.0
461,birch,21,,0.07597221565432473,621.4956591503105,1.6417572501480375,,,,0.48,53.0
462,birch,22,,0.0760856950109083,604.1892774259229,1.6256588309747073,,,,0.48,53.0
463,birch,23,,0.074657090876847,588.5647238277767,1.623227324695388,,,,0.48,53.0
464,birch,24,,0.07596304112584383,574.0867397161152,1.5724586068173008,,,,0.48,53.0
465,birch,25,,0.06757940424133989,559.5447626314159,1.5858820824530944,,,,0.48,53.0
466,birch,26,,0.06790930271813493,546.1048145419102,1.6125132644748381,,,,0.48,53.0
467,birch,27,,0.06939482501341465,533.2045455346401,1.5791713137402104,,,,0.48,53.0
468,birch,28,,0.06772883238303809,522.0028498173847,1.6033336328269379,,,,0.48,53.0
469,birch,29,,0.06975851740517258,511.02414627992385,1.5889813095328593,,,,0.48,53.0
470,birch,30,,0.0653422184418318,501.18720250819536,1.6181689216620656,,,,0.48,53.0
471,birch,31,,0.06221650131021121,492.32689901909373,1.632772448308526,,,,0.48,53.0
472,birch,32,,0.06142004848427268,483.33983065904465,1.6511625850197431,,,,0.48,53.0
473,birch,33,,0.06114949167145942,474.6661810442954,1.637273966580415,,,,0.48,53.0
474,birch,34,,0.061329156304273436,466.62808976771447,1.6138017129983044,,,,0.48,53.0
475,birch,10,,0.10718781592442439,968.5233408023234,1.2930873712513011,,,,0.48,54.0
476,birch,11,,0.11125646873922623,924.5862721487844,1.3164632920819377,,,,0.48,54.0
477,birch,12,,0.10578733495643973,883.8837577562988,1.3687595404012765,,,,0.48,54.0
478,birch,13,,0.09994451830281016,845.151636514772,1.47261225908517,,,,0.48,54.0
479,birch,14,,0.10108338747755616,805.2392447137099,1.4418212471892826,,,,0.48,54.0
480,birch,15,,0.09195076448900917,770.5050518737121,1.5274216066061455,,,,0.48,54.0
481,birch,16,,0.09190809793873458,738.2705488800589,1.5082240416321981,,,,0.48,54.0
482,birch,17,,0.086179149019802,713.2291319943819,1.535191984645321,,,,0.48,54.0
483,birch,18,,0.08683235847285294,688.9326643035326,1.4904877362775446,,,,0.48,54.0
484,birch,19,,0.07516349775237985,668.0099419615474,1.581878597492602,,,,0.48,54.0
485,birch,20,,0.07815714770687218,648.166207385039,1.5570262312788379,,,,0.48,54.0
486,birch,21,,0.07803796080774607,629.1693627980246,1.570474716085192,,,,0.48,54.0
487,birch,22,,0.08162424341140415,611.8795171653269,1.5515239017661857,,,,0.48,54.0
488,birch,23,,0.08283066363570159,595.5469561607237,1.5042044171470146,,,,0.48,54.0
489,birch,24,,0.07810193422705669,579.515904120592,1.5081191537962804,,,,0.48,54.0
490,birch,25,,0.07959065855539586,564.5055353946005,1.5448376060442643,,,,0.48,54.0
491,birch,26,,0.06800772234465305,551.3196620542587,1.5934548372658417,,,,0.48,54.0
492,birch,27,,0.06950955505981476,538.2729055542453,1.5617800321688493,,,,0.48,54.0
493,birch,28,,0.07381597361362689,526.4664149597108,1.56030771545047,,,,0.48,54.0
494,birch,29,,0.07505405024466665,515.4897627714823,1.5332520925685427,,,,0.48,54.0
495,birch,30,,0.07758896389907849,505.1350331815278,1.5375684965698528,,,,0.48,54.0
496,birch,31,,0.0767966231374784,495.6641248230169,1.5344319439009793,,,,0.48,54.0
497,birch,32,,0.06894368291630956,487.2331416648388,1.5447854276842734,,,,0.48,54.0
498,birch,33,,0.0686867154634615,478.5200476205177,1.5334916090308124,,,,0.48,54.0
499,birch,34,,0.06889047790071061,470.4472064876054,1.513071777729573,,,,0.48,54.0
500,birch,10,,0.09700559662048948,967.1167613426649,1.4485653733295416,,,,0.53,45.0
501,birch,11,,0.09991774840935455,920.339513191699,1.3689953896871432,,,,0.53,45.0
502,birch,12,,0.1023548046738226,879.9264890043494,1.3082481387593685,,,,0.53,45.0
503,birch,13,,0.10558460599737388,842.9759549310155,1.321535240029223,,,,0.53,45.0
504,birch,14,,0.10272601665545371,815.5112127708315,1.4907718712873532,,,,0.53,45.0
505,birch,15,,0.104508687110757,779.2655197269733,1.471303397589584,,,,0.53,45.0
506,birch,16,,0.10518873769055771,747.4138136324887,1.432195899890195,,,,0.53,45.0
507,birch,17,,0.1050866768318177,719.6823792580091,1.4226880909189679,,,,0.53,45.0
508,birch,18,,0.10682611815707643,693.3212622433846,1.4333067161694848,,,,0.53,45.0
509,birch,19,,0.08390581042321807,671.2809599218075,1.5502821678739789,,,,0.53,45.0
510,birch,20,,0.08244093434520897,649.5896250925376,1.557602971786553,,,,0.53,45.0
511,birch,21,,0.08508344760282315,630.3894449731363,1.549393028579206,,,,0.53,45.0
512,birch,22,,0.08662388092612645,612.4514583467978,1.5801473167391813,,,,0.53,45.0
513,birch,23,,0.0889461618334186,594.934148683884,1.546865206956525,,,,0.53,45.0
514,birch,24,,0.08222151049326393,579.0863800894392,1.5557258509759126,,,,0.53,45.0
515,birch,25,,0.08224163687917034,564.0024131889513,1.5429806679559623,,,,0.53,45.0
516,birch,26,,0.08095380977120273,550.3790247698374,1.524745700968885,,,,0.53,45.0
517,birch,27,,0.08090839772503881,537.8712740099696,1.5108556271546536,,,,0.53,45.0
518,birch,28,,0.08239595187785848,526.0514097401453,1.4828073285820866,,,,0.53,45.0
519,birch,29,,0.06428503865683814,516.8285860308794,1.5660433761782169,,,,0.53,45.0
520,birch,30,,0.06590143244768565,507.1485292349847,1.6068986105728813,,,,0.53,45.0
521,birch,31,,0.06724967276565032,497.35791581024904,1.582038693702152,,,,0.53,45.0
522,birch,32,,0.06743188420693136,487.8792652051635,1.5588255265486053,,,,0.53,45.0
523,birch,33,,0.060913743318349124,480.48242020550407,1.577618806456684,,,,0.53,45.0
524,birch,34,,0.06300980114387243,472.31128390270817,1.5906491567352536,,,,0.53,45.0
525,birch,10,,0.12371603439687323,965.9833609467543,1.2687166540302963,,,,0.53,46.0
526,birch,11,,0.12730369531290803,919.9520157520327,1.284583947276802,,,,0.53,46.0
527,birch,12,,0.1111891230081275,881.5483937681853,1.3857122369309878,,,,0.53,46.0
528,birch,13,,0.09838987485840776,847.1682656639805,1.497471390807741,,,,0.53,46.0
529,birch,14,,0.09993432712242346,807.1866876704053,1.454351867252711,,,,0.53,46.0
530,birch,15,,0.09991541946926132,771.7976205663432,1.510195083341028,,,,0.53,46.0
531,birch,16,,0.1005492047041135,738.8097439250397,1.4614651102587979,,,,0.53,46.0
532,birch,17,,0.10036296890093198,710.3515912340131,1.4472111675198183,,,,0.53,46.0
533,birch,18,,0.0927394447264224,683.7536059433382,1.4636894096770523,,,,0.53,46.0
534,birch,19,,0.0920703557676395,659.855510325422,1.5331591748408708,,,,0.53,46.0
535,birch,20,,0.07312464034965085,640.704200373472,1.6597514165403928,,,,0.53,46.0
536,birch,21,,0.0646962608554868,620.9650079414039,1.6479055896360715,,,,0.53,46.0
537,birch,22,,0.06599276708660133,602.8143858036544,1.59393303889442,,,,0.53,46.0
538,birch,23,,0.06705596942319687,587.750303452613,1.5818788480659336,,,,0.53,46.0
539,birch,24,,0.06807276140194916,572.4863163010072,1.586371488489857,,,,0.53,46.0
540,birch,25,,0.06772233813860615,558.5451866326894,1.6238414198049178,,,,0.53,46.0
541,birch,26,,0.06964181013533095,545.1006557246803,1.6251613658302173,,,,0.53,46.0
542,birch,27,,0.07112281735152268,532.2159563429002,1.5940214595775712,,,,0.53,46.0
543,birch,28,,0.0723575164731829,520.2859485395562,1.5678424871641907,,,,0.53,46.0
544,birch,29,,0.06846671967338747,509.2582832257101,1.602715891047132,,,,0.53,46.0
545,birch,30,,0.07111619705759317,498.7436729602225,1.5893691503482863,,,,0.53,46.0
546,birch,31,,0.07293371285351107,488.70452273592116,1.5876532693392782,,,,0.53,46.0
547,birch,32,,0.07268920654341832,479.3531354781818,1.5746668988011774,,,,0.53,46.0
548,birch,33,,0.07291136459682489,470.6933003015279,1.552216248314973,,,,0.53,46.0
549,birch,34,,0.07563619044990977,463.6535636620631,1.5325238123499405,,,,0.53,46.0
550,birch,10,,0.20033628103082662,968.4605308630242,1.0424814584247726,,,,0.53,47.0
551,birch,11,,0.14880131594666668,915.3699134042049,1.2711276734590113,,,,0.53,47.0
552,birch,12,,0.13456371824300434,871.5408500671311,1.3683229814967488,,,,0.53,47.0
553,birch,13,,0.095031894621578,838.9795574822296,1.5593198731777917,,,,0.53,47.0
554,birch,14,,0.09660810835900441,799.2798524768228,1.5144747808662284,,,,0.53,47.0
555,birch,15,,0.0739945747861053,767.7264713947851,1.5209635582116166,,,,0.53,47.0
556,birch,16,,0.0739148690066982,735.5767689995222,1.5021429805149835,,,,0.53,47.0
557,birch,17,,0.07455287627778243,707.4543146188616,1.4567531295450047,,,,0.53,47.0
558,birch,18,,0.07590987070972328,681.4267059353091,1.5201163001407778,,,,0.53,47.0
559,birch,19,,0.07789724170093316,658.2493601819556,1.5140146732099717,,,,0.53,47.0
560,birch,20,,0.07620072519854869,637.8680703556025,1.6104019730181274,,,,0.53,47.0
561,birch,21,,0.0802487749325467,619.4657356170554,1.6284414920649237,,,,0.53,47.0
562,birch,22,,0.08139212876108401,601.3448465181538,1.5736572203112347,,,,0.53,47.0
563,birch,23,,0.08277185474447783,586.5001999267253,1.638749580123324,,,,0.53,47.0
564,birch,24,,0.06321230957240073,575.3513217793062,1.6765677860895363,,,,0.53,47.0
565,birch,25,,0.065741187839078,561.7324714049813,1.6577642293654489,,,,0.53,47.0
566,birch,26,,0.06821776564892047,548.466176191857,1.6498310162794827,,,,0.53,47.0
567,birch,27,,0.06972585256641864,535.4637887004297,1.618131188279356,,,,0.53,47.0
568,birch,28,,0.06996496361146559,523.4264499678679,1.5978759405385485,,,,0.53,47.0
569,birch,29,,0.0703581746215437,512.2722553527592,1.5910058181949036,,,,0.53,47.0
570,birch,30,,0.07145334476151861,502.07427178021055,1.5612732771781246,,,,0.53,47.0
571,birch,31,,0.06858715960478164,492.9838073738336,1.6035846374324183,,,,0.53,47.0
572,birch,32,,0.0709318942749959,484.3972524819468,1.6045874243748177,,,,0.53,47.0
573,birch,33,,0.07067312495824885,475.7128373061178,1.590195979633697,,,,0.53,47.0
574,birch,34,,0.07084690776535961,467.66525553138064,1.5681083727264904,,,,0.53,47.0
575,birch,10,,0.10364438972266944,973.547377941663,1.3451267011696477,,,,0.53,48.0
576,birch,11,,0.10938764720774405,928.9997777911941,1.344653693080589,,,,0.53,48.0
577,birch,12,,0.10919809095099237,884.920506324018,1.4010180951732585,,,,0.53,48.0
578,birch,13,,0.11053109944891447,847.4798556538111,1.3397391171399824,,,,0.53,48.0
579,birch,14,,0.1097214538470017,804.8801727217913,1.4697974710811774,,,,0.53,48.0
580,birch,15,,0.09892873214004008,770.2090573859414,1.5682877260754324,,,,0.53,48.0
581,birch,16,,0.09959484410368828,738.6209168348973,1.5186956437464754,,,,0.53,48.0
582,birch,17,,0.09935814172770527,711.1113748733046,1.5019381809967058,,,,0.53,48.0
583,birch,18,,0.10046321155979616,686.7038757998672,1.5013015744613414,,,,0.53,48.0
584,birch,19,,0.07212673851410187,668.8316439104098,1.57695122538319,,,,0.53,48.0
585,birch,20,,0.07229018347138859,648.5365523018547,1.5734012360873264,,,,0.53,48.0
586,birch,21,,0.07500240966669029,629.0803435510101,1.5633819330624124,,,,0.53,48.0
587,birch,22,,0.07571187547683768,610.0835126372095,1.5650539985756495,,,,0.53,48.0
588,birch,23,,0.07726141713204358,592.8513342606275,1.5391609761448974,,,,0.53,48.0
589,birch,24,,0.07291785334600913,578.327301761247,1.5650464153222872,,,,0.53,48.0
590,birch,25,,0.06800565065861827,564.9394446984082,1.5921942051990416,,,,0.53,48.0
591,birch,26,,0.06802889694977311,551.2678591070951,1.5784327636344742,,,,0.53,48.0
592,birch,27,,0.06902663155209918,538.7861405619441,1.5671461068370176,,,,0.53,48.0
593,birch,28,,0.0705042247100214,526.9538621114158,1.536063407843029,,,,0.53,48.0
594,birch,29,,0.06969111256283535,516.5930174642281,1.612766625465668,,,,0.53,48.0
595,birch,30,,0.07054752977620027,506.6049032912581,1.6207388801491163,,,,0.53,48.0
596,birch,31,,0.07192271228405776,496.8183205299412,1.5982632220119972,,,,0.53,48.0
597,birch,32,,0.0725296507417762,488.06194538265055,1.5817747382157386,,,,0.53,48.0
598,birch,33,,0.07274729315647321,479.31261398269044,1.5592729990209788,,,,0.53,48.0
599,birch,34,,0.07438051419444677,471.54867905321504,1.5441476673252954,,,,0.53,48.0
600,birch,10,,0.1229180200379895,975.1022736268521,1.250680834887221,,,,0.53,49.0
601,birch,11,,0.12556504642110589,921.0736462696165,1.3711740586461323,,,,0.53,49.0
602,birch,12,,0.1213726490281856,870.7576374174504,1.3533890934090926,,,,0.53,49.0
603,birch,13,,0.10481187660821027,830.3517912293606,1.426021038672424,,,,0.53,49.0
604,birch,14,,0.10549793828600487,792.8330675527271,1.347239735442767,,,,0.53,49.0
605,birch,15,,0.08765678833152649,760.6937654745249,1.518886007495311,,,,0.53,49.0
606,birch,16,,0.0891374869897163,734.1620933315861,1.54000751105206,,,,0.53,49.0
607,birch,17,,0.08712115797060628,708.8391213517154,1.6279216065149513,,,,0.53,49.0
608,birch,18,,0.08712375970081516,685.3172498725295,1.6052500903233144,,,,0.53,49.0
609,birch,19,,0.08775438216139861,664.4439363539477,1.5676871158653425,,,,0.53,49.0
610,birch,20,,0.08203956925531707,645.5617350281145,1.5877543882987006,,,,0.53,49.0
611,birch,21,,0.0755242362404998,626.8184684955927,1.5940996487694723,,,,0.53,49.0
612,birch,22,,0.07364985911620493,610.2620198907499,1.5980787802561103,,,,0.53,49.0
613,birch,23,,0.07660199691481909,593.91318181126,1.599786652513998,,,,0.53,49.0
614,birch,24,,0.07878672641919736,579.1322570856646,1.5811702827720573,,,,0.53,49.0
615,birch,25,,0.08111803076659103,565.7463107962127,1.5668319935493955,,,,0.53,49.0
616,birch,26,,0.07860956642545971,552.7085129053439,1.5583862594096884,,,,0.53,49.0
617,birch,27,,0.07896668040498188,541.0675692625956,1.5515565555435933,,,,0.53,49.0
618,birch,28,,0.08024667903713423,528.9849795781995,1.528587351228287,,,,0.53,49.0
619,birch,29,,0.08269994819473682,517.8055661697216,1.4967054971088927,,,,0.53,49.0
620,birch,30,,0.0679246787079666,509.65424652373594,1.5478808542508165,,,,0.53,49.0
621,birch,31,,0.06766135895145625,499.3767713515383,1.5359434074147615,,,,0.53,49.0
622,birch,32,,0.06784664688952724,489.8751872149262,1.514170717957696,,,,0.53,49.0
623,birch,33,,0.07036882090287559,481.4316861091824,1.5320389368569163,,,,0.53,49.0
624,birch,34,,0.0647914149491944,474.1281332270449,1.6065103835873404,,,,0.53,49.0
625,birch,10,,0.15421928299359694,967.78097290785,1.1817784162800402,,,,0.53,50.0
626,birch,11,,0.1514843953255791,912.366651663545,1.2056081291163396,,,,0.53,50.0
627,birch,12,,0.11709906788188308,867.6599271358572,1.4259309959193258,,,,0.53,50.0
628,birch,13,,0.08008147487683791,827.3579679708607,1.6355744287055036,,,,0.53,50.0
629,birch,14,,0.0762385567739569,796.2430802111387,1.620277450159025,,,,0.53,50.0
630,birch,15,,0.07787059578301106,763.3724814936324,1.5743347169403055,,,,0.53,50.0
631,birch,16,,0.0792517386266787,733.5482104594466,1.5848265114728812,,,,0.53,50.0
632,birch,17,,0.07920095879085289,706.1680074924575,1.5633814559170052,,,,0.53,50.0
633,birch,18,,0.07997522804846459,681.6021203025549,1.518159837971152,,,,0.53,50.0
634,birch,19,,0.06873810797143656,661.7601687133598,1.5590916082079094,,,,0.53,50.0
635,birch,20,,0.07236475871554175,641.2805726444823,1.5529538773772322,,,,0.53,50.0
636,birch,21,,0.07351496811233002,620.8646719268236,1.500002229280882,,,,0.53,50.0
637,birch,22,,0.0760863434541536,602.8030516825905,1.5302125694173931,,,,0.53,50.0
638,birch,23,,0.07212115062904964,586.3216334957722,1.5552649620755858,,,,0.53,50.0
639,birch,24,,0.06945442801036274,570.1448051949709,1.5399381725791137,,,,0.53,50.0
640,birch,25,,0.07042906884253695,555.4652628692879,1.5689902257660926,,,,0.53,50.0
641,birch,26,,0.061491124285140406,543.710828895336,1.6343273662326387,,,,0.53,50.0
642,birch,27,,0.06271004388839048,531.2984229420107,1.6182033102590117,,,,0.53,50.0
643,birch,28,,0.06292036827183124,520.0170381332135,1.6082058569165754,,,,0.53,50.0
644,birch,29,,0.06484297848189197,509.6731774660321,1.6633962964152105,,,,0.53,50.0
645,birch,30,,0.06581384507512203,499.6325241241978,1.6548107088723385,,,,0.53,50.0
646,birch,31,,0.06697889111773254,489.92272958957176,1.657034918820908,,,,0.53,50.0
647,birch,32,,0.0671543894778816,480.5297235033024,1.6314781196324004,,,,0.53,50.0
648,birch,33,,0.06633036137378057,471.5003336715194,1.629250002097395,,,,0.53,50.0
649,birch,34,,0.06441712878163261,463.5306487341836,1.6541608025356003,,,,0.53,50.0
650,birch,10,,0.13121757783512397,967.0058109087213,1.2394455039645307,,,,0.53,51.0
651,birch,11,,0.11087349458312531,917.2641377289865,1.3948603556013,,,,0.53,51.0
652,birch,12,,0.11210914270146491,868.5138545031401,1.3697186505409373,,,,0.53,51.0
653,birch,13,,0.09214492911205932,833.9260235141484,1.4769839162182594,,,,0.53,51.0
654,birch,14,,0.09390128108486592,794.5437861676089,1.4423123881891993,,,,0.53,51.0
655,birch,15,,0.08541590401176262,761.5155483233181,1.6029526825817584,,,,0.53,51.0
656,birch,16,,0.08824078355717267,731.4964904603827,1.6104747974746632,,,,0.53,51.0
657,birch,17,,0.08893386078387644,704.7819714025263,1.5579966941836838,,,,0.53,51.0
658,birch,18,,0.08889516717202486,681.3452691548963,1.5388085947711299,,,,0.53,51.0
659,birch,19,,0.09084036674392085,659.090355756671,1.5242821883528495,,,,0.53,51.0
660,birch,20,,0.07072890908577403,639.002655006345,1.5697519945023075,,,,0.53,51.0
661,birch,21,,0.06506472152217176,620.7775741660747,1.6405045141454555,,,,0.53,51.0
662,birch,22,,0.06464611729298972,603.3736622154547,1.6213654149221506,,,,0.53,51.0
663,birch,23,,0.0659105196851185,587.1855580188022,1.5719754807305957,,,,0.53,51.0
664,birch,24,,0.06696062330331065,573.0530504792516,1.5684373082494192,,,,0.53,51.0
665,birch,25,,0.0649559469636001,558.7670949164873,1.5645718307258405,,,,0.53,51.0
666,birch,26,,0.06501528870640465,546.5662270125774,1.559818540959391,,,,0.53,51.0
667,birch,27,,0.06510279635024051,534.2318812421197,1.5474802174777773,,,,0.53,51.0
668,birch,28,,0.06641116045031806,524.0693506963331,1.5879113175346198,,,,0.53,51.0
669,birch,29,,0.0693287615226104,513.9811368324638,1.6070437404362607,,,,0.53,51.0
670,birch,30,,0.07020745211641366,504.29497214406683,1.6381871392726102,,,,0.53,51.0
671,birch,31,,0.07143130540794049,494.5232586068352,1.604378183856151,,,,0.53,51.0
672,birch,32,,0.0716324616453397,485.07704038299653,1.5804669076352924,,,,0.53,51.0
673,birch,33,,0.07348282035895808,476.40135453830567,1.5746752679875715,,,,0.53,51.0
674,birch,34,,0.07505745970830682,467.4482424372615,1.5607158931141802,,,,0.53,51.0
675,birch,10,,0.1269793323614879,967.7386530469355,1.2621835148551992,,,,0.53,52.0
676,birch,11,,0.1305301427099359,920.5397715812744,1.2804323801304711,,,,0.53,52.0
677,birch,12,,0.12210131554740496,877.103673489842,1.3789637472123786,,,,0.53,52.0
678,birch,13,,0.10707738349982404,838.970109718224,1.465079458938289,,,,0.53,52.0
679,birch,14,,0.10871013528923229,799.2475211258528,1.4322586301500804,,,,0.53,52.0
680,birch,15,,0.1055284985626218,768.6595143771444,1.4772257269634754,,,,0.53,52.0
681,birch,16,,0.10547230719558495,736.4813059297219,1.4613958509097502,,,,0.53,52.0
682,birch,17,,0.10610058578189153,708.3345322229952,1.4184028899165497,,,,0.53,52.0
683,birch,18,,0.09532031642483876,683.7808102672115,1.4193062549305753,,,,0.53,52.0
684,birch,19,,0.07498962147655784,664.6926212261003,1.5805973809520737,,,,0.53,52.0
685,birch,20,,0.07568306904782726,644.7453242617531,1.6117119280021641,,,,0.53,52.0
686,birch,21,,0.07685181449364492,624.2510895629415,1.5574995310820678,,,,0.53,52.0
687,birch,22,,0.07727333143184668,606.4085283449306,1.5445766881183496,,,,0.53,52.0
688,birch,23,,0.07654190190626202,589.6955266076681,1.5431766437491579,,,,0.53,52.0
689,birch,24,,0.07730251292800949,575.2118633361736,1.5738489354980842,,,,0.53,52.0
690,birch,25,,0.07916970472546865,561.0931362047874,1.5739461347670007,,,,0.53,52.0
691,birch,26,,0.0801928579811381,549.0365915752647,1.583033527620812,,,,0.53,52.0
692,birch,27,,0.06759109658350329,539.019782193805,1.622162101447231,,,,0.53,52.0
693,birch,28,,0.06909142456704741,527.118939883011,1.5907514531816296,,,,0.53,52.0
694,birch,29,,0.07035439179397157,516.097100032649,1.5672077600053365,,,,0.53,52.0
695,birch,30,,0.06980211255194997,506.6247243086447,1.5892513941673199,,,,0.53,52.0
696,birch,31,,0.07226587587607387,496.60107807309265,1.5808373344852866,,,,0.53,52.0
697,birch,32,,0.07541047338548867,487.3937791920492,1.5728890835723954,,,,0.53,52.0
698,birch,33,,0.0751414002562,478.6790690703812,1.5611873976223662,,,,0.53,52.0
699,birch,34,,0.07533337822380484,470.60480555482354,1.5399529843037278,,,,0.53,52.0
700,birch,10,,0.09312907543281089,968.9944715258297,1.320559409892861,,,,0.53,53.0
701,birch,11,,0.09687735307001648,923.0192888044512,1.3235084727542217,,,,0.53,53.0
702,birch,12,,0.08944761514284379,877.5146624981904,1.4243913541459896,,,,0.53,53.0
703,birch,13,,0.0828541799772019,833.5240616621998,1.5563679163617983,,,,0.53,53.0
704,birch,14,,0.0802371835095287,797.2370852364448,1.6150798288439223,,,,0.53,53.0
705,birch,15,,0.08207804962283687,764.3387347730877,1.565784527699599,,,,0.53,53.0
706,birch,16,,0.08199438837066805,732.2927897112517,1.5441892801573105,,,,0.53,53.0
707,birch,17,,0.08263117798986717,704.2588777303912,1.4963261174436653,,,,0.53,53.0
708,birch,18,,0.07895397880718082,681.1275368193288,1.5568591539497048,,,,0.53,53.0
709,birch,19,,0.07201288220129326,660.6164505613388,1.5816205597065798,,,,0.53,53.0
710,birch,20,,0.07380251597588731,641.3884543265671,1.5896737180736655,,,,0.53,53.0
711,birch,21,,0.0756102017887969,623.3379601481279,1.5778492439115541,,,,0.53,53.0
712,birch,22,,0.07691629166889287,605.1404369793994,1.5271790915743066,,,,0.53,53.0
713,birch,23,,0.0720629538352858,588.0978503806631,1.5301502213599563,,,,0.53,53.0
714,birch,24,,0.05976011018720481,574.1144126683148,1.5765015437164125,,,,0.53,53.0
715,birch,25,,0.05975629083075072,562.0290390959411,1.6009377948855683,,,,0.53,53.0
716,birch,26,,0.06116321268110729,548.1367360563622,1.5945676454078996,,,,0.53,53.0
